"timeframe","cluster2017","NumOccupiedHsgUnits","NumOccupiedHsgUnits_m","cluster2017_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m","NumMrtgOrigHomePurchPerUnit","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","permits","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","MedianMrtgInc1_4m_adj","indc"
2010,"Cluster 41","X",".","Cluster 41","01JAN2010","31DEC2010","X","X","X","X","X",915000,6.0,182930.66,11,18,4.0,0.0,0.0,45,".",".",".",".",1
2011,"Cluster 41","X",".","Cluster 41","01JAN2011","31DEC2011","X","X","X","X","X",805000,5.0,172253.65,12,0.0,0.0,0.0,0.0,61,".",".",".",".",1
2012,"Cluster 41","X",".","Cluster 41","01JAN2012","31DEC2012","X","X","X","X","X",735000,7.0,134710.97,69,0.0,0.0,0.0,0.0,71,".",".",".",".",1
2013,"Cluster 41","X",".","Cluster 41","01JAN2013","31DEC2013","X","X","X","X","X",860000,7.0,140402.86,49,0.0,0.0,0.0,0.0,51,".",".",".",".",1
2014,"Cluster 41","X",".","Cluster 41","01JAN2014","31DEC2014","X","X","X","X","X",794500,12,143903.46,52,".",".",".",".",66,".",".",".",".",1
2015,"Cluster 41","X",".","Cluster 41","01JAN2015","31DEC2015","X","X","X","X","X",1108000,4.0,182883.19,52,".",".",".",".",61,".",".",".",".",1
2016,"Cluster 41","X",".","Cluster 41","01JAN2016","31DEC2016","X","X","X","X","X",1595000,5.0,157700.83,54,".",".",".",".",211,".",".",".",".",1
2017,"Cluster 41","X",".","Cluster 41","01JAN2017","31DEC2017","X","X","X","X","X",842500,8.0,157742.55,55,".",".",".",".",133,".",".",".",".",1
2018,"Cluster 41","X",".","Cluster 41","01JAN2018","31DEC2018","X","X","X","X","X",959750,8.0,160615.61,27,".",".",".",".",110,".",".",".",".",1
2019,"Cluster 41","X",".","Cluster 41","01JAN2019","31DEC2019","X","X","X","X","X",970000,9.0,187699.05,38,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 43","X",".","Cluster 43","01JAN1995","31DEC1995","X","X","X","X","X",".",0.0,".",".",50,1.0,0.0,0.0,".",".",".",".",".",1
1996,"Cluster 43","X",".","Cluster 43","01JAN1996","31DEC1996","X","X","X","X","X",55000,1.0,".",".",50,1.0,50,1.0,".",".",".",".",".",1
1997,"Cluster 43","X",".","Cluster 43","01JAN1997","31DEC1997","X","X","X","X","X",".",0.0,0.00,0.0,0.0,0.0,0.0,0.0,".",".",".",".",".",1
1998,"Cluster 43","X",".","Cluster 43","01JAN1998","31DEC1998","X","X","X","X","X",55000,1.0,30057.87,9.0,0.0,0.0,0.0,0.0,".",".",".",".",".",1
1999,"Cluster 43","X",".","Cluster 43","01JAN1999","31DEC1999","X","X","X","X","X",".",0.0,10363.38,3.7,50,1.0,0.0,0.0,".",".",".",".",".",1
2000,"Cluster 43","X",".","Cluster 43","01JAN2000","31DEC2000","X","X","X","X","X",".",0.0,7537.00,0.7,50,1.0,0.0,0.0,".",".",".",".",".",1
2001,"Cluster 43","X",".","Cluster 43","01JAN2001","31DEC2001","X","X","X","X","X",38500,1.0,12875.71,3.9,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2002,"Cluster 43","X",".","Cluster 43","01JAN2002","31DEC2002","X","X","X","X","X",".",0.0,9735.29,9.0,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2003,"Cluster 43","X",".","Cluster 43","01JAN2003","31DEC2003","X","X","X","X","X",".",0.0,13189.75,3.5,50,1.0,0.0,0.0,".",".",".",".",".",1
2004,"Cluster 43","X",".","Cluster 43","01JAN2004","31DEC2004","X","X","X","X","X",106526,1.0,48000.00,15,50,1.0,0.0,0.0,".",".",".",".",".",1
2005,"Cluster 43","X",".","Cluster 43","01JAN2005","31DEC2005","X","X","X","X","X",183500,2.0,53500.00,58,50,1.0,0.0,0.0,".",".",".",".",".",1
2006,"Cluster 43","X",".","Cluster 43","01JAN2006","31DEC2006","X","X","X","X","X",".",0.0,72000.00,69,19,1.0,0.0,0.0,".",".",".",".",".",1
2007,"Cluster 43","X",".","Cluster 43","01JAN2007","31DEC2007","X","X","X","X","X",".",0.0,63000.00,72,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2008,"Cluster 43","X",".","Cluster 43","01JAN2008","31DEC2008","X","X","X","X","X",".",0.0,71000.00,39,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2009,"Cluster 43","X",".","Cluster 43","01JAN2009","31DEC2009","X","X","X","X","X",316000,6.0,64500.00,110,19,1.0,0.0,0.0,89,".",".",".",".",1
2010,"Cluster 43","X",".","Cluster 43","01JAN2010","31DEC2010","X","X","X","X","X",299900,15,63000.00,136,0.0,0.0,0.0,0.0,35,".",".",".",".",1
2011,"Cluster 43","X",".","Cluster 43","01JAN2011","31DEC2011","X","X","X","X","X",299900,5.0,62000.00,97,0.0,0.0,0.0,0.0,19,".",".",".",".",1
2012,"Cluster 43","X",".","Cluster 43","01JAN2012","31DEC2012","X","X","X","X","X",299000,1.0,81135.77,185,0.0,0.0,0.0,0.0,19,".",".",".",".",1
2013,"Cluster 43","X",".","Cluster 43","01JAN2013","31DEC2013","X","X","X","X","X",213721,2.0,68002.61,161,0.0,0.0,0.0,0.0,25,".",".",".",".",1
2014,"Cluster 43","X",".","Cluster 43","01JAN2014","31DEC2014","X","X","X","X","X",207500,1.0,73600.52,240,".",".",".",".",32,".",".",".",".",1
2015,"Cluster 43","X",".","Cluster 43","01JAN2015","31DEC2015","X","X","X","X","X",".",0.0,84467.36,268,".",".",".",".",29,".",".",".",".",1
2016,"Cluster 43","X",".","Cluster 43","01JAN2016","31DEC2016","X","X","X","X","X",279900,3.0,74798.96,294,".",".",".",".",31,".",".",".",".",1
2017,"Cluster 43","X",".","Cluster 43","01JAN2017","31DEC2017","X","X","X","X","X",315000,3.0,99605.74,369,".",".",".",".",61,".",".",".",".",1
2018,"Cluster 43","X",".","Cluster 43","01JAN2018","31DEC2018","X","X","X","X","X",354375,4.0,92869.45,176,".",".",".",".",64,".",".",".",".",1
2019,"Cluster 43","X",".","Cluster 43","01JAN2019","31DEC2019","X","X","X","X","X",350000,1.0,91864.23,179,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 44","X",".","Cluster 44","01JAN1995","31DEC1995","X","X","X","X","X",".",0.0,".",".",20,1.0,0.0,0.0,".",".",".",".",".",1
1996,"Cluster 44","X",".","Cluster 44","01JAN1996","31DEC1996","X","X","X","X","X",".",0.0,".",".",0.0,0.0,0.0,0.0,".",".",".",".",".",1
1997,"Cluster 44","X",".","Cluster 44","01JAN1997","31DEC1997","X","X","X","X","X",".",0.0,4096.68,2.1,0.0,0.0,0.0,0.0,".",".",".",".",".",1
1998,"Cluster 44","X",".","Cluster 44","01JAN1998","31DEC1998","X","X","X","X","X",57835,1.0,96649.95,4.0,20,1.0,20,1.0,".",".",".",".",".",1
1999,"Cluster 44","X",".","Cluster 44","01JAN1999","31DEC1999","X","X","X","X","X",42750,2.0,46690.69,6.1,20,1.0,20,1.0,".",".",".",".",".",1
2000,"Cluster 44","X",".","Cluster 44","01JAN2000","31DEC2000","X","X","X","X","X",69750,2.0,46017.55,7.6,61,3.0,0.0,0.0,".",".",".",".",".",1
2001,"Cluster 44","X",".","Cluster 44","01JAN2001","31DEC2001","X","X","X","X","X",120000,1.0,51452.76,5.5,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2002,"Cluster 44","X",".","Cluster 44","01JAN2002","31DEC2002","X","X","X","X","X",95000,1.0,58062.36,4.5,61,3.0,41,2.0,".",".",".",".",".",1
2003,"Cluster 44","X",".","Cluster 44","01JAN2003","31DEC2003","X","X","X","X","X",92000,3.0,6538.23,2.8,20,1.0,0.0,0.0,".",".",".",".",".",1
2004,"Cluster 44","X",".","Cluster 44","01JAN2004","31DEC2004","X","X","X","X","X",185500,2.0,35072.02,5.8,0.0,0.0,20,1.0,".",".",".",".",".",1
2005,"Cluster 44","X",".","Cluster 44","01JAN2005","31DEC2005","X","X","X","X","X",298700,1.0,91966.19,9.0,20,1.0,0.0,0.0,".",".",".",".",".",1
2006,"Cluster 44","X",".","Cluster 44","01JAN2006","31DEC2006","X","X","X","X","X",225000,1.0,98669.94,18,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2007,"Cluster 44","X",".","Cluster 44","01JAN2007","31DEC2007","X","X","X","X","X",250000,1.0,116918.90,7.2,20,1.0,0.0,0.0,".",".",".",".",".",1
2008,"Cluster 44","X",".","Cluster 44","01JAN2008","31DEC2008","X","X","X","X","X",327450,2.0,86676.44,4.7,60,3.0,20,1.0,".",".",".",".",".",1
2009,"Cluster 44","X",".","Cluster 44","01JAN2009","31DEC2009","X","X","X","X","X",".",0.0,52202.33,9.3,20,1.0,20,1.0,26,".",".",".",".",1
2010,"Cluster 44","X",".","Cluster 44","01JAN2010","31DEC2010","X","X","X","X","X",".",0.0,84905.54,17,60,3.0,20,1.0,64,".",".",".",".",1
2011,"Cluster 44","X",".","Cluster 44","01JAN2011","31DEC2011","X","X","X","X","X",".",0.0,63973.00,10.0,0.0,0.0,0.0,0.0,87,".",".",".",".",1
2012,"Cluster 44","X",".","Cluster 44","01JAN2012","31DEC2012","X","X","X","X","X",".",0.0,81573.58,5.0,0.0,0.0,0.0,0.0,117,".",".",".",".",1
2013,"Cluster 44","X",".","Cluster 44","01JAN2013","31DEC2013","X","X","X","X","X",".",0.0,961591.01,4.5,0.0,0.0,0.0,0.0,90,".",".",".",".",1
2014,"Cluster 44","X",".","Cluster 44","01JAN2014","31DEC2014","X","X","X","X","X",310000,1.0,109518.53,14,".",".",".",".",89,".",".",".",".",1
2015,"Cluster 44","X",".","Cluster 44","01JAN2015","31DEC2015","X","X","X","X","X",300000,1.0,79815.67,10,".",".",".",".",71,".",".",".",".",1
2016,"Cluster 44","X",".","Cluster 44","01JAN2016","31DEC2016","X","X","X","X","X",".",0.0,77328.30,9.1,".",".",".",".",110,".",".",".",".",1
2017,"Cluster 44","X",".","Cluster 44","01JAN2017","31DEC2017","X","X","X","X","X",".",0.0,63803.29,17,".",".",".",".",70,".",".",".",".",1
2018,"Cluster 44","X",".","Cluster 44","01JAN2018","31DEC2018","X","X","X","X","X",395000,3.0,66402.70,7.8,".",".",".",".",67,".",".",".",".",1
2019,"Cluster 44","X",".","Cluster 44","01JAN2019","31DEC2019","X","X","X","X","X",472500,2.0,161229.15,8.0,".",".",".",".",".",".",".",".",".",1
1995,"Cluster 46","X",".","Cluster 46","01JAN1995","31DEC1995","X","X","X","X","X",".",0.0,".",".",0.0,0.0,0.0,0.0,".",".",".",".",".",1
1996,"Cluster 46","X",".","Cluster 46","01JAN1996","31DEC1996","X","X","X","X","X",".",0.0,".",".",0.0,0.0,0.0,0.0,".",".",".",".",".",1
1997,"Cluster 46","X",".","Cluster 46","01JAN1997","31DEC1997","X","X","X","X","X",".",0.0,91000.00,".",0.0,0.0,0.0,0.0,".",".",".",".",".",1
1998,"Cluster 46","X",".","Cluster 46","01JAN1998","31DEC1998","X","X","X","X","X",".",0.0,294000.00,".",0.0,0.0,0.0,0.0,".",".",".",".",".",1
1999,"Cluster 46","X",".","Cluster 46","01JAN1999","31DEC1999","X","X","X","X","X",".",0.0,0.00,".",0.0,0.0,0.0,0.0,".",".",".",".",".",1
2000,"Cluster 46","X",".","Cluster 46","01JAN2000","31DEC2000","X","X","X","X","X",".",0.0,0.00,".",0.0,0.0,0.0,0.0,".",".",".",".",".",1
2001,"Cluster 46","X",".","Cluster 46","01JAN2001","31DEC2001","X","X","X","X","X",".",0.0,0.00,0.0,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2002,"Cluster 46","X",".","Cluster 46","01JAN2002","31DEC2002","X","X","X","X","X",135000,1.0,0.00,0.0,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2003,"Cluster 46","X",".","Cluster 46","01JAN2003","31DEC2003","X","X","X","X","X",".",0.0,0.00,0.0,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2004,"Cluster 46","X",".","Cluster 46","01JAN2004","31DEC2004","X","X","X","X","X",299900,1.0,".",0.0,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2005,"Cluster 46","X",".","Cluster 46","01JAN2005","31DEC2005","X","X","X","X","X",".",0.0,".",0.0,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2006,"Cluster 46","X",".","Cluster 46","01JAN2006","31DEC2006","X","X","X","X","X",414000,1.0,".",0.0,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2007,"Cluster 46","X",".","Cluster 46","01JAN2007","31DEC2007","X","X","X","X","X",".",0.0,".",0.0,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2008,"Cluster 46","X",".","Cluster 46","01JAN2008","31DEC2008","X","X","X","X","X",".",0.0,".",0.0,0.0,0.0,0.0,0.0,".",".",".",".",".",1
2009,"Cluster 46","X",".","Cluster 46","01JAN2009","31DEC2009","X","X","X","X","X",".",0.0,230000.00,86,0.0,0.0,0.0,0.0,7.0,".",".",".",".",1
2010,"Cluster 46","X",".","Cluster 46","01JAN2010","31DEC2010","X","X","X","X","X",".",0.0,".",0.0,0.0,0.0,0.0,0.0,10,".",".",".",".",1
2011,"Cluster 46","X",".","Cluster 46","01JAN2011","31DEC2011","X","X","X","X","X",".",0.0,".",0.0,0.0,0.0,0.0,0.0,7.0,".",".",".",".",1
2012,"Cluster 46","X",".","Cluster 46","01JAN2012","31DEC2012","X","X","X","X","X",290000,1.0,95000.00,81,0.0,0.0,0.0,0.0,18,".",".",".",".",1
2013,"Cluster 46","X",".","Cluster 46","01JAN2013","31DEC2013","X","X","X","X","X",192000,1.0,108000.00,81,0.0,0.0,0.0,0.0,12,".",".",".",".",1
2014,"Cluster 46","X",".","Cluster 46","01JAN2014","31DEC2014","X","X","X","X","X",499000,1.0,110000.00,88,".",".",".",".",15,".",".",".",".",1
2015,"Cluster 46","X",".","Cluster 46","01JAN2015","31DEC2015","X","X","X","X","X",".",0.0,123000.00,85,".",".",".",".",14,".",".",".",".",1
2016,"Cluster 46","X",".","Cluster 46","01JAN2016","31DEC2016","X","X","X","X","X",".",0.0,125000.00,91,".",".",".",".",18,".",".",".",".",1
2017,"Cluster 46","X",".","Cluster 46","01JAN2017","31DEC2017","X","X","X","X","X",".",0.0,147000.00,95,".",".",".",".",11,".",".",".",".",1
2018,"Cluster 46","X",".","Cluster 46","01JAN2018","31DEC2018","X","X","X","X","X",".",0.0,150000.00,51,".",".",".",".",16,".",".",".",".",1
2019,"Cluster 46","X",".","Cluster 46","01JAN2019","31DEC2019","X","X","X","X","X",".",0.0,136000.00,46,".",".",".",".",".",".",".",".",".",1
2016,"Cluster 01","X",".","Cluster 1","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",38,".",".",".",1
2016,"Cluster 02","X",".","Cluster 2","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",8.1,".",".",".",1
2016,"Cluster 03","X",".","Cluster 3","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",8.9,".",".",".",1
2016,"Cluster 04","X",".","Cluster 4","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-14,".",".",".",1
2016,"Cluster 05","X",".","Cluster 5","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",5.4,".",".",".",1
2016,"Cluster 06","X",".","Cluster 6","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-0.9,".",".",".",1
2016,"Cluster 07","X",".","Cluster 7","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",3.4,".",".",".",1
2016,"Cluster 08","X",".","Cluster 8","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-1.4,".",".",".",1
2016,"Cluster 09","X",".","Cluster 9","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",6.4,".",".",".",1
2016,"Cluster 10","X",".","Cluster 10","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",0.5,".",".",".",1
2016,"Cluster 11","X",".","Cluster 11","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",2.6,".",".",".",1
2016,"Cluster 12","X",".","Cluster 12","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",6.8,".",".",".",1
2016,"Cluster 13","X",".","Cluster 13","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-3.1,".",".",".",1
2016,"Cluster 14","X",".","Cluster 14","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",10,".",".",".",1
2016,"Cluster 15","X",".","Cluster 15","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",3.2,".",".",".",1
2016,"Cluster 16","X",".","Cluster 16","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-0.5,".",".",".",1
2016,"Cluster 17","X",".","Cluster 17","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",6.1,".",".",".",1
2016,"Cluster 18","X",".","Cluster 18","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-1.2,".",".",".",1
2016,"Cluster 19","X",".","Cluster 19","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",2.2,".",".",".",1
2016,"Cluster 20","X",".","Cluster 20","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",10,".",".",".",1
2016,"Cluster 21","X",".","Cluster 21","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",8.4,".",".",".",1
2016,"Cluster 22","X",".","Cluster 22","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-5.2,".",".",".",1
2016,"Cluster 23","X",".","Cluster 23","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-1.5,".",".",".",1
2016,"Cluster 24","X",".","Cluster 24","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",3.4,".",".",".",1
2016,"Cluster 25","X",".","Cluster 25","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",0.9,".",".",".",1
2016,"Cluster 26","X",".","Cluster 26","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",2.5,".",".",".",1
2016,"Cluster 27","X",".","Cluster 27","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-5.3,".",".",".",1
2016,"Cluster 28","X",".","Cluster 28","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",7.3,".",".",".",1
2016,"Cluster 29","X",".","Cluster 29","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-2.1,".",".",".",1
2016,"Cluster 30","X",".","Cluster 30","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",15,".",".",".",1
2016,"Cluster 31","X",".","Cluster 31","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",0.5,".",".",".",1
2016,"Cluster 32","X",".","Cluster 32","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",7.1,".",".",".",1
2016,"Cluster 33","X",".","Cluster 33","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",17,".",".",".",1
2016,"Cluster 34","X",".","Cluster 34","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",8.6,".",".",".",1
2016,"Cluster 35","X",".","Cluster 35","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",-5.8,".",".",".",1
2016,"Cluster 36","X",".","Cluster 36","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",9.1,".",".",".",1
2016,"Cluster 37","X",".","Cluster 37","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",36,".",".",".",1
2016,"Cluster 38","X",".","Cluster 38","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",24,".",".",".",1
2016,"Cluster 39","X",".","Cluster 39","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",2.3,".",".",".",1
2016,"Cluster 40","X",".","Cluster 40","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",".",1
2016,"Cluster 41","X",".","Cluster 41","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",42,".",".",".",1
2016,"Cluster 43","X",".","Cluster 43","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",".",1
2016,"Cluster 44","X",".","Cluster 44","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",".",1
2016,"Cluster 46","X",".","Cluster 46","01JAN2015","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".","i",".",".",".",1
2016,"Cluster 01","X",".","Cluster 1","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",4.8,".",".",1
2016,"Cluster 02","X",".","Cluster 2","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",8.0,".",".",1
2016,"Cluster 03","X",".","Cluster 3","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",5.5,".",".",1
2016,"Cluster 04","X",".","Cluster 4","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",1.8,".",".",1
2016,"Cluster 05","X",".","Cluster 5","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",1.2,".",".",1
2016,"Cluster 06","X",".","Cluster 6","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",6.7,".",".",1
2016,"Cluster 07","X",".","Cluster 7","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",7.9,".",".",1
2016,"Cluster 08","X",".","Cluster 8","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",3.5,".",".",1
2016,"Cluster 09","X",".","Cluster 9","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",22,".",".",1
2016,"Cluster 10","X",".","Cluster 10","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",2.2,".",".",1
2016,"Cluster 11","X",".","Cluster 11","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",3.3,".",".",1
2016,"Cluster 12","X",".","Cluster 12","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",6.3,".",".",1
2016,"Cluster 13","X",".","Cluster 13","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",1.8,".",".",1
2016,"Cluster 14","X",".","Cluster 14","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",2.8,".",".",1
2016,"Cluster 15","X",".","Cluster 15","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",4.5,".",".",1
2016,"Cluster 16","X",".","Cluster 16","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",4.8,".",".",1
2016,"Cluster 17","X",".","Cluster 17","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",6.8,".",".",1
2016,"Cluster 18","X",".","Cluster 18","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",7.7,".",".",1
2016,"Cluster 19","X",".","Cluster 19","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",9.3,".",".",1
2016,"Cluster 20","X",".","Cluster 20","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",8.8,".",".",1
2016,"Cluster 21","X",".","Cluster 21","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",10,".",".",1
2016,"Cluster 22","X",".","Cluster 22","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",8.4,".",".",1
2016,"Cluster 23","X",".","Cluster 23","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",15,".",".",1
2016,"Cluster 24","X",".","Cluster 24","01JAN2011","31DEC2016","X","X","X","X","X",".",".",".",".",".",".",".",".",".",".",9.2,".",".",1
