"timeframe","geo2010","geo2010_nf","start_date","end_date","PctHshldPhone","PctHshldCar","PctBroadband","PctNocomputer","Pctcellularonly","Pctnointernet","PctHshldPhone_m","PctHshldCar_m","PctBroadband_m","Pctnocomputer_m","Pctcellularonly_m","Pctnointernet_m","Pctcomputer","Pctinternet","Pctcomputer_m","Pctinternet_m","ucounty","indc"
2000,"VA Tract 059 4508",51059450800,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4509",51059450900,"01JAN2000","31DEC2000",100,94,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4510",51059451000,"01JAN2000","31DEC2000",100,100,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4511",51059451100,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4512",51059451200,"01JAN2000","31DEC2000",100,100,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4513",51059451300,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4514",51059451400,"01JAN2000","31DEC2000",99,81,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4515.01",51059451501,"01JAN2000","31DEC2000",98,83,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4515.02",51059451502,"01JAN2000","31DEC2000",98,83,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4516.01",51059451601,"01JAN2000","31DEC2000",99,86,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4516.02",51059451602,"01JAN2000","31DEC2000",99,86,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4518",51059451800,"01JAN2000","31DEC2000",99,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4519",51059451900,"01JAN2000","31DEC2000",99,91,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4520",51059452000,"01JAN2000","31DEC2000",100,81,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4521.01",51059452101,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4521.02",51059452102,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4522",51059452200,"01JAN2000","31DEC2000",99,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4523.01",51059452301,"01JAN2000","31DEC2000",99,94,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4523.02",51059452302,"01JAN2000","31DEC2000",99,94,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4524",51059452400,"01JAN2000","31DEC2000",100,96,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4525.01",51059452501,"01JAN2000","31DEC2000",100,92,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4525.02",51059452502,"01JAN2000","31DEC2000",100,91,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4526",51059452600,"01JAN2000","31DEC2000",99,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4527",51059452700,"01JAN2000","31DEC2000",99,90,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4528.01",51059452801,"01JAN2000","31DEC2000",100,90,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4528.02",51059452802,"01JAN2000","31DEC2000",100,90,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4601",51059460100,"01JAN2000","31DEC2000",100,100,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4602",51059460200,"01JAN2000","31DEC2000",100,100,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4603",51059460300,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4604",51059460400,"01JAN2000","31DEC2000",99,88,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4605.01",51059460501,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4605.02",51059460502,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4606",51059460600,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4607.01",51059460701,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4607.02",51059460702,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4608",51059460800,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4609",51059460900,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4610",51059461000,"01JAN2000","31DEC2000",100,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4611",51059461100,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4612.01",51059461201,"01JAN2000","31DEC2000",100,100,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4612.02",51059461202,"01JAN2000","31DEC2000",100,100,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4615",51059461500,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4616.01",51059461601,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4616.02",51059461602,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4617",51059461700,"01JAN2000","31DEC2000",100,96,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4618.01",51059461801,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4618.02",51059461802,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4619.01",51059461901,"01JAN2000","31DEC2000",100,90,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4619.02",51059461902,"01JAN2000","31DEC2000",100,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4701",51059470100,"01JAN2000","31DEC2000",99,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4703",51059470300,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4704",51059470400,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4705",51059470500,"01JAN2000","31DEC2000",100,94,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4706",51059470600,"01JAN2000","31DEC2000",100,90,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4707",51059470700,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4708",51059470800,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4709",51059470900,"01JAN2000","31DEC2000",100,96,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4710",51059471000,"01JAN2000","31DEC2000",100,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4711",51059471100,"01JAN2000","31DEC2000",100,96,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4712.01",51059471201,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4712.02",51059471202,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4713.01",51059471301,"01JAN2000","31DEC2000",100,94,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4713.03",51059471303,"01JAN2000","31DEC2000",100,94,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4713.04",51059471304,"01JAN2000","31DEC2000",100,94,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4714.01",51059471401,"01JAN2000","31DEC2000",100,94,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4714.02",51059471402,"01JAN2000","31DEC2000",100,94,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4801",51059480100,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4802.01",51059480201,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4802.02",51059480202,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4802.03",51059480203,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4803",51059480300,"01JAN2000","31DEC2000",100,100,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4804.01",51059480401,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4804.02",51059480402,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4805.01",51059480501,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4805.02",51059480502,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4805.03",51059480503,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4805.04",51059480504,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4805.05",51059480505,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4808.01",51059480801,"01JAN2000","31DEC2000",100,96,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4808.02",51059480802,"01JAN2000","31DEC2000",100,96,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4809.01",51059480901,"01JAN2000","31DEC2000",99,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4809.02",51059480902,"01JAN2000","31DEC2000",99,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4809.03",51059480903,"01JAN2000","31DEC2000",99,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4810",51059481000,"01JAN2000","31DEC2000",99,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4811.01",51059481101,"01JAN2000","31DEC2000","i","i","i","I","i","I",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4811.02",51059481102,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4811.03",51059481103,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4811.04",51059481104,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4811.05",51059481105,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4811.06",51059481106,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4812.01",51059481201,"01JAN2000","31DEC2000",99,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4812.02",51059481202,"01JAN2000","31DEC2000",99,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4814",51059481400,"01JAN2000","31DEC2000",99,93,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4815",51059481500,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4816",51059481600,"01JAN2000","31DEC2000",100,100,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4817.01",51059481701,"01JAN2000","31DEC2000",100,100,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4817.02",51059481702,"01JAN2000","31DEC2000",100,100,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4819",51059481900,"01JAN2000","31DEC2000",100,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4820.01",51059482001,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4820.02",51059482002,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4821",51059482100,"01JAN2000","31DEC2000",99,96,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4822.01",51059482201,"01JAN2000","31DEC2000",100,90,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4822.02",51059482202,"01JAN2000","31DEC2000",100,90,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4822.03",51059482203,"01JAN2000","31DEC2000",100,90,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4823.01",51059482301,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4823.02",51059482302,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4823.03",51059482303,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4824",51059482400,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4825.01",51059482501,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4825.02",51059482502,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4825.03",51059482503,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4825.04",51059482504,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4826.01",51059482601,"01JAN2000","31DEC2000",99,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4826.02",51059482602,"01JAN2000","31DEC2000",99,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4901.01",51059490101,"01JAN2000","31DEC2000",100,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4901.03",51059490103,"01JAN2000","31DEC2000",100,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4905.01",51059490501,"01JAN2000","31DEC2000",99,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4905.02",51059490502,"01JAN2000","31DEC2000",99,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4910",51059491000,"01JAN2000","31DEC2000",100,100,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4911.01",51059491101,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4911.02",51059491102,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4911.03",51059491103,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4912.01",51059491201,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4912.02",51059491202,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4913.01",51059491301,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4913.02",51059491302,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4913.03",51059491303,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4914.01",51059491401,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4914.02",51059491402,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4914.03",51059491403,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4914.04",51059491404,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4914.05",51059491405,"01JAN2000","31DEC2000",100,98,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4915.01",51059491501,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4915.02",51059491502,"01JAN2000","31DEC2000",100,99,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4916.01",51059491601,"01JAN2000","31DEC2000",99,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4916.02",51059491602,"01JAN2000","31DEC2000",99,95,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4917.01",51059491701,"01JAN2000","31DEC2000",99,96,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4917.02",51059491702,"01JAN2000","31DEC2000",99,96,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4917.03",51059491703,"01JAN2000","31DEC2000",99,96,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4917.04",51059491704,"01JAN2000","31DEC2000",99,96,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4917.05",51059491705,"01JAN2000","31DEC2000",99,96,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4918.01",51059491801,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4918.02",51059491802,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
2000,"VA Tract 059 4918.03",51059491803,"01JAN2000","31DEC2000",100,97,"i",".",".",".",".",".",".",".",".",".",".",".",".",".","Fairfax",0
